Rented Bike Count,Hour,Temperature(°C),Humidity(%),Rainfall(mm),Snowfall (cm),Seasons,Holiday
259,2,21.3,76,0.5,0,Autumn,No Holiday
259,3,21.1,75,0,0,Autumn,No Holiday
185,4,20.8,66,0,0,Autumn,No Holiday
247,5,20.5,67,0,0,Autumn,No Holiday
624,6,20.2,70,0,0,Autumn,No Holiday
1346,7,20.3,74,0,0,Autumn,No Holiday
2260,8,20.5,78,0,0,Autumn,No Holiday
1194,9,21.3,63,0,0,Autumn,No Holiday
896,10,22.6,58,0,0,Autumn,No Holiday
988,11,23.8,51,0,0,Autumn,No Holiday
1213,12,24.2,50,0,0,Autumn,No Holiday
1119,13,24.3,50,0,0,Autumn,No Holiday
1187,14,25.2,43,0,0,Autumn,No Holiday
1391,15,24.7,44,0,0,Autumn,No Holiday
1577,16,25.2,39,0,0,Autumn,No Holiday
2183,17,24.5,37,0,0,Autumn,No Holiday
3154,18,24.4,34,0,0,Autumn,No Holiday
2365,19,22.6,39,0,0,Autumn,No Holiday
1959,20,21.6,43,0,0,Autumn,No Holiday
1915,21,20.6,48,0,0,Autumn,No Holiday
1796,22,19.8,51,0,0,Autumn,No Holiday
1363,23,19.4,50,0,0,Autumn,No Holiday
1107,0,19.2,53,0,0,Autumn,No Holiday
1001,1,18.9,55,0,0,Autumn,No Holiday
692,2,18.5,57,0,0,Autumn,No Holiday
504,3,17.8,60,0,0,Autumn,No Holiday
285,4,17.2,66,0,0,Autumn,No Holiday
227,5,16.7,70,0,0,Autumn,No Holiday
322,6,16.2,70,0,0,Autumn,No Holiday
511,7,16,70,0,0,Autumn,No Holiday
827,8,17.1,57,0,0,Autumn,No Holiday
956,9,19.9,51,0,0,Autumn,No Holiday
1096,10,22.2,43,0,0,Autumn,No Holiday
1179,11,24.2,41,0,0,Autumn,No Holiday
1273,12,25.2,36,0,0,Autumn,No Holiday
1505,13,26.1,32,0,0,Autumn,No Holiday
1554,14,26.8,31,0,0,Autumn,No Holiday
1792,15,26.9,33,0,0,Autumn,No Holiday
1943,16,27.7,32,0,0,Autumn,No Holiday
2167,17,27.2,35,0,0,Autumn,No Holiday
2255,18,25.7,38,0,0,Autumn,No Holiday
1978,19,24,41,0,0,Autumn,No Holiday
1944,20,22.8,45,0,0,Autumn,No Holiday
1878,21,22.1,49,0,0,Autumn,No Holiday
1675,22,21.5,51,0,0,Autumn,No Holiday
1142,23,20.7,52,0,0,Autumn,No Holiday
1185,0,19.6,53,0,0,Autumn,No Holiday
835,1,18.8,54,0,0,Autumn,No Holiday
589,2,18.1,57,0,0,Autumn,No Holiday
395,3,17.4,57,0,0,Autumn,No Holiday
264,4,17,59,0,0,Autumn,No Holiday
165,5,16.3,66,0,0,Autumn,No Holiday
255,6,15.8,69,0,0,Autumn,No Holiday
366,7,15.7,68,0,0,Autumn,No Holiday
644,8,17.4,56,0,0,Autumn,No Holiday
803,9,20.4,51,0,0,Autumn,No Holiday
928,10,22.9,45,0,0,Autumn,No Holiday
1051,11,24.4,41,0,0,Autumn,No Holiday
1220,12,25.9,39,0,0,Autumn,No Holiday
1432,13,27.2,32,0,0,Autumn,No Holiday
1662,14,28.2,29,0,0,Autumn,No Holiday
1877,15,28.9,27,0,0,Autumn,No Holiday
2099,16,27.1,35,0,0,Autumn,No Holiday
2201,17,27.7,33,0,0,Autumn,No Holiday
2368,18,26,35,0,0,Autumn,No Holiday
2033,19,24.1,56,0,0,Autumn,No Holiday
1930,20,22.9,58,0,0,Autumn,No Holiday
1820,21,22.2,57,0,0,Autumn,No Holiday
1291,22,21.8,54,0,0,Autumn,No Holiday
941,23,21.2,56,0,0,Autumn,No Holiday
792,0,20.7,57,0,0,Autumn,No Holiday
487,1,20.5,58,0,0,Autumn,No Holiday
332,2,20,59,0,0,Autumn,No Holiday
176,3,19.7,60,0,0,Autumn,No Holiday
188,4,19.4,61,0,0,Autumn,No Holiday
226,5,19.1,62,0,0,Autumn,No Holiday
691,6,18.7,64,0,0,Autumn,No Holiday
1463,7,18.9,63,0,0,Autumn,No Holiday
2278,8,20.1,57,0,0,Autumn,No Holiday
1125,9,22.3,52,0,0,Autumn,No Holiday
862,10,24,47,0,0,Autumn,No Holiday
934,11,25.3,44,0,0,Autumn,No Holiday
1095,12,26.7,40,0,0,Autumn,No Holiday
1057,13,27.1,38,0,0,Autumn,No Holiday
1064,14,27.8,37,0,0,Autumn,No Holiday
1249,15,27.6,38,0,0,Autumn,No Holiday
1467,16,27.5,39,0,0,Autumn,No Holiday
2147,17,26.6,40,0,0,Autumn,No Holiday
3298,18,25.9,42,0,0,Autumn,No Holiday
2518,19,24.4,47,0,0,Autumn,No Holiday
2240,20,23.4,48,0,0,Autumn,No Holiday
2090,21,22.5,48,0,0,Autumn,No Holiday
1779,22,21.7,50,0,0,Autumn,No Holiday
1223,23,20.8,51,0,0,Autumn,No Holiday
910,0,20.1,52,0,0,Autumn,No Holiday
662,1,19.5,52,0,0,Autumn,No Holiday
435,2,18.9,52,0,0,Autumn,No Holiday
261,3,18.2,52,0,0,Autumn,No Holiday
193,4,17.7,52,0,0,Autumn,No Holiday
258,5,17.2,54,0,0,Autumn,No Holiday
678,6,17,55,0,0,Autumn,No Holiday
1556,7,16.9,55,0,0,Autumn,No Holiday
2369,8,17.8,53,0,0,Autumn,No Holiday
1234,9,19.8,49,0,0,Autumn,No Holiday
922,10,21.9,43,0,0,Autumn,No Holiday
1012,11,23.7,40,0,0,Autumn,No Holiday
1192,12,24.5,40,0,0,Autumn,No Holiday
1102,13,25.7,40,0,0,Autumn,No Holiday
1115,14,25.8,37,0,0,Autumn,No Holiday
1222,15,26,40,0,0,Autumn,No Holiday
1527,16,25.5,44,0,0,Autumn,No Holiday
2171,17,25.4,44,0,0,Autumn,No Holiday
3222,18,24.7,45,0,0,Autumn,No Holiday
2455,19,23.7,49,0,0,Autumn,No Holiday
2072,20,22.9,48,0,0,Autumn,No Holiday
2018,21,22.2,50,0,0,Autumn,No Holiday
1868,22,21.6,52,0,0,Autumn,No Holiday
1240,23,20.9,53,0,0,Autumn,No Holiday
949,0,20.2,54,0,0,Autumn,No Holiday
691,1,19.6,56,0,0,Autumn,No Holiday
462,2,19,56,0,0,Autumn,No Holiday
297,3,18.4,57,0,0,Autumn,No Holiday
215,4,18,59,0,0,Autumn,No Holiday
241,5,17.5,60,0,0,Autumn,No Holiday
656,6,17,63,0,0,Autumn,No Holiday
1551,7,16.8,61,0,0,Autumn,No Holiday
2391,8,18.2,56,0,0,Autumn,No Holiday
1234,9,20.8,48,0,0,Autumn,No Holiday
923,10,22.7,45,0,0,Autumn,No Holiday
1017,11,24.8,44,0,0,Autumn,No Holiday
1165,12,26.3,44,0,0,Autumn,No Holiday
1066,13,26.8,45,0,0,Autumn,No Holiday
1087,14,26.9,45,0,0,Autumn,No Holiday
1251,15,27.7,41,0,0,Autumn,No Holiday
1494,16,27.8,42,0,0,Autumn,No Holiday
2129,17,27.8,41,0,0,Autumn,No Holiday
3256,18,27,44,0,0,Autumn,No Holiday
2443,19,25.4,50,0,0,Autumn,No Holiday
2146,20,24,56,0,0,Autumn,No Holiday
2012,21,23.2,57,0,0,Autumn,No Holiday
1824,22,22.6,60,0,0,Autumn,No Holiday
1309,23,22.2,62,0,0,Autumn,No Holiday
968,0,21.9,62,0,0,Autumn,No Holiday
736,1,21.5,65,0,0,Autumn,No Holiday
437,2,21.2,66,0,0,Autumn,No Holiday
304,3,20.9,68,0,0,Autumn,No Holiday
240,4,20.7,69,0,0,Autumn,No Holiday
248,5,20.5,70,0,0,Autumn,No Holiday
655,6,20.3,71,0,0,Autumn,No Holiday
1448,7,20.5,69,0,0,Autumn,No Holiday
2329,8,20.9,68,0,0,Autumn,No Holiday
1322,9,21.8,64,0,0,Autumn,No Holiday
915,10,22.7,61,0,0,Autumn,No Holiday
972,11,23.5,61,0,0,Autumn,No Holiday
1119,12,24.3,59,0,0,Autumn,No Holiday
1014,13,25.1,56,0,0,Autumn,No Holiday
1097,14,27.2,49,0,0,Autumn,No Holiday
1200,15,27.8,49,0,0,Autumn,No Holiday
1436,16,28.2,48,0,0,Autumn,No Holiday
2021,17,27.9,51,0,0,Autumn,No Holiday
3146,18,26.7,56,0,0,Autumn,No Holiday
2365,19,25.4,61,0,0,Autumn,No Holiday
2003,20,24.6,62,0,0,Autumn,No Holiday
2000,21,23.8,67,0,0,Autumn,No Holiday
1713,22,22.8,70,0,0,Autumn,No Holiday
1303,23,22.4,73,0,0,Autumn,No Holiday
971,0,22.1,74,0,0,Autumn,No Holiday
775,1,21.6,75,0,0,Autumn,No Holiday
482,2,21.3,75,0,0,Autumn,No Holiday
349,3,21,76,0,0,Autumn,No Holiday
223,4,20.7,76,0,0,Autumn,No Holiday
249,5,20.7,77,0,0,Autumn,No Holiday
644,6,20.4,78,0,0,Autumn,No Holiday
1456,7,20.5,76,0,0,Autumn,No Holiday
2253,8,21.4,70,0,0,Autumn,No Holiday
1201,9,22.3,69,0,0,Autumn,No Holiday
936,10,23.3,65,0,0,Autumn,No Holiday
982,11,24,64,0,0,Autumn,No Holiday
1088,12,25.3,56,0,0,Autumn,No Holiday
1155,13,26.4,57,0,0,Autumn,No Holiday
1199,14,26.3,58,0,0,Autumn,No Holiday
1347,15,26.6,55,0,0,Autumn,No Holiday
1503,16,26.3,57,0,0,Autumn,No Holiday
2059,17,25.9,56,0,0,Autumn,No Holiday
2826,18,25.7,57,0,0,Autumn,No Holiday
1996,19,25.3,60,0,0,Autumn,No Holiday
1869,20,25,61,0,0,Autumn,No Holiday
1259,21,24.7,61,0,0,Autumn,No Holiday
567,22,24,73,0,0,Autumn,No Holiday
810,23,22.3,87,0.5,0,Autumn,No Holiday
906,0,21.8,83,0,0,Autumn,No Holiday
881,1,21.8,79,0,0,Autumn,No Holiday
580,2,21.7,78,0,0,Autumn,No Holiday
302,3,21.6,80,0,0,Autumn,No Holiday
234,4,21.2,83,0.1,0,Autumn,No Holiday
169,5,21.1,82,0,0,Autumn,No Holiday
272,6,21,84,0.1,0,Autumn,No Holiday
453,7,21.2,84,0,0,Autumn,No Holiday
829,8,21.7,78,0,0,Autumn,No Holiday
934,9,22.7,72,0,0,Autumn,No Holiday
1017,10,24.4,65,0,0,Autumn,No Holiday
1212,11,25.2,64,0,0,Autumn,No Holiday
1284,12,25.4,63,0,0,Autumn,No Holiday
1465,13,25.8,65,0,0,Autumn,No Holiday
1474,14,25.7,67,0,0,Autumn,No Holiday
1077,15,25.2,71,0,0,Autumn,No Holiday
1273,16,24.4,74,0,0,Autumn,No Holiday
1474,17,24.4,75,0,0,Autumn,No Holiday
1566,18,24.2,76,0,0,Autumn,No Holiday
1578,19,23.8,78,0,0,Autumn,No Holiday
1613,20,23.5,80,0,0,Autumn,No Holiday
1710,21,23.3,80,0,0,Autumn,No Holiday
1566,22,23.1,79,0,0,Autumn,No Holiday
1210,23,22.9,81,0,0,Autumn,No Holiday
1014,0,22.8,82,0,0,Autumn,No Holiday
764,1,22.8,84,0,0,Autumn,No Holiday
432,2,22.8,85,0,0,Autumn,No Holiday
258,3,22.6,89,0.2,0,Autumn,No Holiday
188,4,22.5,89,0.3,0,Autumn,No Holiday
123,5,22.2,90,0,0,Autumn,No Holiday
137,6,22,90,0,0,Autumn,No Holiday
258,7,21.9,95,0,0,Autumn,No Holiday
464,8,21.9,88,0,0,Autumn,No Holiday
725,9,22.3,84,0,0,Autumn,No Holiday
813,10,22.9,74,0,0,Autumn,No Holiday
1014,11,23.4,61,0,0,Autumn,No Holiday
989,12,23.7,64,0,0,Autumn,No Holiday
754,13,23.6,66,0,0,Autumn,No Holiday
409,14,23.4,72,0,0,Autumn,No Holiday
222,15,23.2,83,0.5,0,Autumn,No Holiday
142,16,22.5,86,0,0,Autumn,No Holiday
322,17,22,89,1,0,Autumn,No Holiday
520,18,21.5,89,0,0,Autumn,No Holiday
852,19,21.2,87,0,0,Autumn,No Holiday
1073,20,21.1,88,0,0,Autumn,No Holiday
1146,21,21.2,88,0,0,Autumn,No Holiday
988,22,21.4,87,0,0,Autumn,No Holiday
571,23,21.3,80,0,0,Autumn,No Holiday
531,0,21,82,0,0,Autumn,No Holiday
337,1,20.5,73,0,0,Autumn,No Holiday
227,2,20.3,81,0.1,0,Autumn,No Holiday
186,3,20.2,82,0,0,Autumn,No Holiday
160,4,20,81,0,0,Autumn,No Holiday
246,5,19.4,84,0,0,Autumn,No Holiday
625,6,18.8,88,0,0,Autumn,No Holiday
1487,7,18.5,88,0,0,Autumn,No Holiday
2276,8,18.9,77,0,0,Autumn,No Holiday
1185,9,20.5,66,0,0,Autumn,No Holiday
868,10,21.7,60,0,0,Autumn,No Holiday
954,11,23.8,54,0,0,Autumn,No Holiday
1083,12,25.2,50,0,0,Autumn,No Holiday
1069,13,25.6,50,0,0,Autumn,No Holiday
1092,14,26.7,40,0,0,Autumn,No Holiday
1207,15,27.4,33,0,0,Autumn,No Holiday
1445,16,27.6,37,0,0,Autumn,No Holiday
2056,17,27.3,43,0,0,Autumn,No Holiday
3277,18,25.3,56,0,0,Autumn,No Holiday
2489,19,23,63,0,0,Autumn,No Holiday
2232,20,21.9,65,0,0,Autumn,No Holiday
2100,21,21.3,66,0,0,Autumn,No Holiday
1865,22,20.8,65,0,0,Autumn,No Holiday
1293,23,20.2,68,0,0,Autumn,No Holiday
886,0,20.1,58,0,0,Autumn,No Holiday
761,1,20,59,0,0,Autumn,No Holiday
524,2,19.9,64,0,0,Autumn,No Holiday
294,3,19.6,72,0,0,Autumn,No Holiday
241,4,19.6,74,0,0,Autumn,No Holiday
137,5,19.5,74,0,0,Autumn,No Holiday
47,6,18.8,85,0.5,0,Autumn,No Holiday
130,7,18,95,1.5,0,Autumn,No Holiday
299,8,18,91,0.5,0,Autumn,No Holiday
89,9,18.2,93,1,0,Autumn,No Holiday
87,10,18.4,91,0.5,0,Autumn,No Holiday
111,11,18.8,95,0,0,Autumn,No Holiday
180,12,19,91,0.5,0,Autumn,No Holiday
301,13,18.9,89,0,0,Autumn,No Holiday
573,14,19.3,83,0.5,0,Autumn,No Holiday
696,15,19.4,79,0,0,Autumn,No Holiday
912,16,19.5,75,0,0,Autumn,No Holiday
1290,17,19.3,76,0,0,Autumn,No Holiday
1786,18,19.1,77,0,0,Autumn,No Holiday
1272,19,18.9,78,0,0,Autumn,No Holiday
898,20,19.1,77,0,0,Autumn,No Holiday
784,21,18.7,84,0,0,Autumn,No Holiday
1049,22,18.4,85,0,0,Autumn,No Holiday
935,23,18.7,80,0,0,Autumn,No Holiday
809,0,18.9,78,0,0,Autumn,No Holiday
674,1,19,78,0,0,Autumn,No Holiday
122,2,19.1,78,0,0,Autumn,No Holiday
28,3,18.5,88,1.5,0,Autumn,No Holiday
24,4,17.9,95,2.5,0,Autumn,No Holiday
24,5,17.8,93,0.5,0,Autumn,No Holiday
23,6,17.6,95,1.5,0,Autumn,No Holiday
45,7,17.6,96,5,0,Autumn,No Holiday
127,8,17.8,97,4,0,Autumn,No Holiday
47,9,18.2,96,1,0,Autumn,No Holiday
78,10,18.4,96,1,0,Autumn,No Holiday
98,11,18.9,91,0.5,0,Autumn,No Holiday
143,12,19.1,91,0,0,Autumn,No Holiday
600,13,19.8,88,0,0,Autumn,No Holiday
972,14,21.4,76,0.5,0,Autumn,No Holiday
1288,15,21.8,76,0,0,Autumn,No Holiday
1550,16,21.5,78,0,0,Autumn,No Holiday
1904,17,21.2,77,0,0,Autumn,No Holiday
2235,18,20.9,77,0,0,Autumn,No Holiday
1720,19,20.3,81,0,0,Autumn,No Holiday
1551,20,20,82,0,0,Autumn,No Holiday
1540,21,19.9,82,0,0,Autumn,No Holiday
1493,22,19.7,82,0,0,Autumn,No Holiday
1171,23,19.5,82,0,0,Autumn,No Holiday
953,0,19.5,81,0,0,Autumn,No Holiday
875,1,19.5,83,0,0,Autumn,No Holiday
655,2,19.4,85,0,0,Autumn,No Holiday
458,3,18.8,90,0,0,Autumn,No Holiday
96,4,18.9,88,0,0,Autumn,No Holiday
93,5,18.8,96,6.5,0,Autumn,No Holiday
215,6,18.4,95,0,0,Autumn,No Holiday
363,7,18.1,96,0,0,Autumn,No Holiday
654,8,18.2,86,0,0,Autumn,No Holiday
810,9,19.7,78,0,0,Autumn,No Holiday
925,10,21.8,67,0,0,Autumn,No Holiday
1062,11,22.7,55,0,0,Autumn,No Holiday
1273,12,24.2,43,0,0,Autumn,No Holiday
1409,13,24.9,32,0,0,Autumn,No Holiday
1532,14,25.2,28,0,0,Autumn,No Holiday
1814,15,25.4,32,0,0,Autumn,No Holiday
1840,16,25.3,38,0,0,Autumn,No Holiday
2045,17,24.6,35,0,0,Autumn,No Holiday
1939,18,23.2,36,0,0,Autumn,No Holiday
1743,19,21.3,43,0,0,Autumn,No Holiday
1604,20,20.4,52,0,0,Autumn,No Holiday
1502,21,19.4,55,0,0,Autumn,No Holiday
1430,22,18.6,62,0,0,Autumn,No Holiday
1108,23,17.9,66,0,0,Autumn,No Holiday
880,0,17.2,69,0,0,Autumn,Holiday
644,1,16.4,66,0,0,Autumn,Holiday
489,2,16,72,0,0,Autumn,Holiday
334,3,15.8,70,0,0,Autumn,Holiday
202,4,16.2,69,0,0,Autumn,Holiday
106,5,16.3,67,0,0,Autumn,Holiday
144,6,16.5,73,0,0,Autumn,Holiday
261,7,16.5,74,0,0,Autumn,Holiday
439,8,17,69,0,0,Autumn,Holiday
534,9,18.4,59,0,0,Autumn,Holiday
620,10,19.3,59,0,0,Autumn,Holiday
764,11,20.1,57,0,0,Autumn,Holiday
915,12,20.8,52,0,0,Autumn,Holiday
1031,13,22.7,44,0,0,Autumn,Holiday
1136,14,24.2,40,0,0,Autumn,Holiday
1366,15,25,28,0,0,Autumn,Holiday
1502,16,24.6,29,0,0,Autumn,Holiday
1591,17,24.1,41,0,0,Autumn,Holiday
1492,18,22.3,53,0,0,Autumn,Holiday
1333,19,21,54,0,0,Autumn,Holiday
1287,20,20.2,48,0,0,Autumn,Holiday
1148,21,19.1,38,0,0,Autumn,Holiday
1074,22,18.5,40,0,0,Autumn,Holiday
768,23,17.7,45,0,0,Autumn,Holiday
620,0,17.2,50,0,0,Autumn,Holiday
426,1,16.8,53,0,0,Autumn,Holiday
302,2,16.1,57,0,0,Autumn,Holiday
216,3,15.5,63,0,0,Autumn,Holiday
141,4,14.9,68,0,0,Autumn,Holiday
105,5,14.4,66,0,0,Autumn,Holiday
141,6,14.3,66,0,0,Autumn,Holiday
205,7,14.7,61,0,0,Autumn,Holiday
296,8,15.4,52,0,0,Autumn,Holiday
310,9,17,43,0,0,Autumn,Holiday
426,10,18.5,38,0,0,Autumn,Holiday
588,11,19.4,31,0,0,Autumn,Holiday
754,12,20.3,34,0,0,Autumn,Holiday
885,13,20.9,30,0,0,Autumn,Holiday
1099,14,21.3,30,0,0,Autumn,Holiday
1273,15,21.8,32,0,0,Autumn,Holiday
1433,16,22,31,0,0,Autumn,Holiday
1442,17,21.6,32,0,0,Autumn,Holiday
1237,18,20.3,35,0,0,Autumn,Holiday
1280,19,18.6,54,0,0,Autumn,Holiday
1227,20,17.6,57,0,0,Autumn,Holiday
1145,21,16.8,58,0,0,Autumn,Holiday
958,22,16.6,47,0,0,Autumn,Holiday
750,23,15.7,51,0,0,Autumn,Holiday
558,0,14.7,55,0,0,Autumn,Holiday
408,1,13.8,60,0,0,Autumn,Holiday
292,2,13.4,62,0,0,Autumn,Holiday
222,3,12.7,67,0,0,Autumn,Holiday
157,4,12,69,0,0,Autumn,Holiday
105,5,11.5,70,0,0,Autumn,Holiday
132,6,11.2,70,0,0,Autumn,Holiday
262,7,10.8,72,0,0,Autumn,Holiday
440,8,12,61,0,0,Autumn,Holiday
542,9,15.3,49,0,0,Autumn,Holiday
667,10,18,44,0,0,Autumn,Holiday
853,11,20.1,40,0,0,Autumn,Holiday
1045,12,21.7,36,0,0,Autumn,Holiday
1309,13,22.9,30,0,0,Autumn,Holiday
1522,14,23.7,28,0,0,Autumn,Holiday
1747,15,24.1,26,0,0,Autumn,Holiday
1955,16,24.2,28,0,0,Autumn,Holiday
2033,17,22.9,33,0,0,Autumn,Holiday
1885,18,21.6,37,0,0,Autumn,Holiday
1608,19,20.3,39,0,0,Autumn,Holiday
1583,20,19.3,45,0,0,Autumn,Holiday
1565,21,18.5,48,0,0,Autumn,Holiday
1418,22,17.7,52,0,0,Autumn,Holiday
1042,23,17.4,49,0,0,Autumn,Holiday
880,0,17,51,0,0,Autumn,No Holiday
594,1,16.6,53,0,0,Autumn,No Holiday
453,2,16.6,54,0,0,Autumn,No Holiday
355,3,16.5,57,0,0,Autumn,No Holiday
222,4,16.4,59,0,0,Autumn,No Holiday
150,5,16.3,61,0,0,Autumn,No Holiday
230,6,16.3,62,0,0,Autumn,No Holiday
335,7,16.3,62,0,0,Autumn,No Holiday
598,8,16.7,60,0,0,Autumn,No Holiday
680,9,17.7,54,0,0,Autumn,No Holiday
923,10,19.4,47,0,0,Autumn,No Holiday
1152,11,20.5,42,0,0,Autumn,No Holiday
1358,12,22.5,37,0,0,Autumn,No Holiday
1686,13,23.4,34,0,0,Autumn,No Holiday
1972,14,24.1,33,0,0,Autumn,No Holiday
2170,15,24.7,35,0,0,Autumn,No Holiday
2270,16,24.4,35,0,0,Autumn,No Holiday
2349,17,23.6,38,0,0,Autumn,No Holiday
2339,18,22.1,45,0,0,Autumn,No Holiday
1937,19,20.7,46,0,0,Autumn,No Holiday
1653,20,20,46,0,0,Autumn,No Holiday
1529,21,18.9,43,0,0,Autumn,No Holiday
1249,22,18.1,43,0,0,Autumn,No Holiday
934,23,17.4,46,0,0,Autumn,No Holiday
770,0,16.7,50,0,0,Autumn,No Holiday
488,1,16.1,53,0,0,Autumn,No Holiday
326,2,15.7,53,0,0,Autumn,No Holiday
178,3,14.9,57,0,0,Autumn,No Holiday
151,4,14.4,58,0,0,Autumn,No Holiday
207,5,13.9,60,0,0,Autumn,No Holiday
589,6,13.4,61,0,0,Autumn,No Holiday
1364,7,13.2,60,0,0,Autumn,No Holiday
2129,8,14.8,51,0,0,Autumn,No Holiday
1120,9,17.7,48,0,0,Autumn,No Holiday
907,10,19.9,47,0,0,Autumn,No Holiday
1019,11,21.3,43,0,0,Autumn,No Holiday
1189,12,23.2,42,0,0,Autumn,No Holiday
1191,13,23,39,0,0,Autumn,No Holiday
1305,14,24.6,34,0,0,Autumn,No Holiday
1404,15,23.4,35,0,0,Autumn,No Holiday
1636,16,23.6,31,0,0,Autumn,No Holiday
2189,17,24.3,31,0,0,Autumn,No Holiday
3154,18,22.5,38,0,0,Autumn,No Holiday
2422,19,20.6,44,0,0,Autumn,No Holiday
2098,20,19.5,47,0,0,Autumn,No Holiday
1930,21,18.7,48,0,0,Autumn,No Holiday
1801,22,17.9,50,0,0,Autumn,No Holiday
1222,23,17.7,51,0,0,Autumn,No Holiday
1037,0,16.6,69,0,0,Autumn,No Holiday
982,1,16.2,71,0,0,Autumn,No Holiday
690,2,15.8,71,0,0,Autumn,No Holiday
493,3,15.5,73,0,0,Autumn,No Holiday
301,4,15.4,74,0,0,Autumn,No Holiday
208,5,15,77,0,0,Autumn,No Holiday
290,6,14.6,81,0,0,Autumn,No Holiday
513,7,14.7,76,0,0,Autumn,No Holiday
848,8,15.7,65,0,0,Autumn,No Holiday
1076,9,18.3,58,0,0,Autumn,No Holiday
1071,10,20.8,52,0,0,Autumn,No Holiday
1284,11,22.3,50,0,0,Autumn,No Holiday
1495,12,23.8,44,0,0,Autumn,No Holiday
1752,13,24.9,40,0,0,Autumn,No Holiday
1892,14,26.2,33,0,0,Autumn,No Holiday
2065,15,26.5,33,0,0,Autumn,No Holiday
2254,16,26.6,34,0,0,Autumn,No Holiday
2432,17,26.3,31,0,0,Autumn,No Holiday
2397,18,24.8,41,0,0,Autumn,No Holiday
2021,19,22.5,43,0,0,Autumn,No Holiday
1835,20,21.3,46,0,0,Autumn,No Holiday
1781,21,20.1,54,0,0,Autumn,No Holiday
1501,22,19.3,55,0,0,Autumn,No Holiday
1229,23,18.6,59,0,0,Autumn,No Holiday
680,0,14.1,55,0,0,Autumn,No Holiday
402,1,13.9,57,0,0,Autumn,No Holiday
262,2,13.9,56,0,0,Autumn,No Holiday
179,3,13.6,56,0,0,Autumn,No Holiday
143,4,13.7,56,0,0,Autumn,No Holiday
246,5,13.7,57,0,0,Autumn,No Holiday
632,6,13.3,56,0,0,Autumn,No Holiday
1429,7,13.1,58,0,0,Autumn,No Holiday
2101,8,13.7,54,0,0,Autumn,No Holiday
1106,9,14.9,50,0,0,Autumn,No Holiday
856,10,16.3,47,0,0,Autumn,No Holiday
959,11,17,45,0,0,Autumn,No Holiday
1138,12,18.4,40,0,0,Autumn,No Holiday
1087,13,17.6,49,0,0,Autumn,No Holiday
1137,14,19.3,36,0,0,Autumn,No Holiday
1258,15,19,40,0,0,Autumn,No Holiday
1357,16,17.7,47,0,0,Autumn,No Holiday
1799,17,17.2,53,0,0,Autumn,No Holiday
2857,18,16.6,61,0,0,Autumn,No Holiday
2122,19,16.2,62,0,0,Autumn,No Holiday
1824,20,15.4,63,0,0,Autumn,No Holiday
1777,21,14.6,66,0,0,Autumn,No Holiday
1501,22,13.9,69,0,0,Autumn,No Holiday
1057,23,13.4,69,0,0,Autumn,No Holiday
1040,0,14.5,74,0,0,Autumn,Holiday
882,1,13.8,75,0,0,Autumn,Holiday
685,2,13.2,77,0,0,Autumn,Holiday
497,3,12.6,78,0,0,Autumn,Holiday
284,4,12.1,80,0,0,Autumn,Holiday
173,5,11.8,82,0,0,Autumn,Holiday
278,6,11.4,84,0,0,Autumn,Holiday
440,7,11.2,85,0,0,Autumn,Holiday
762,8,11.8,73,0,0,Autumn,Holiday
966,9,14.4,61,0,0,Autumn,Holiday
1113,10,17.3,53,0,0,Autumn,Holiday
1248,11,20.3,46,0,0,Autumn,Holiday
1634,12,21.4,40,0,0,Autumn,Holiday
1849,13,22.5,40,0,0,Autumn,Holiday
1995,14,23.4,35,0,0,Autumn,Holiday
2200,15,24.1,34,0,0,Autumn,Holiday
2112,16,24,34,0,0,Autumn,Holiday
2400,17,23.3,36,0,0,Autumn,Holiday
2235,18,21.5,43,0,0,Autumn,Holiday
1792,19,20,49,0,0,Autumn,Holiday
1744,20,18.6,55,0,0,Autumn,Holiday
1594,21,17.6,59,0,0,Autumn,Holiday
1393,22,16.9,63,0,0,Autumn,Holiday
1033,23,16.1,63,0,0,Autumn,Holiday
973,0,19,64,0,0,Autumn,No Holiday
735,1,18.6,66,0,0,Autumn,No Holiday
515,2,18.2,64,0,0,Autumn,No Holiday
329,3,18,61,0,0,Autumn,No Holiday
221,4,17.7,57,0,0,Autumn,No Holiday
223,5,17.6,57,0,0,Autumn,No Holiday
531,6,17.7,55,0,0,Autumn,No Holiday
282,7,17.7,56,0,0,Autumn,No Holiday
208,8,16.9,72,0.3,0,Autumn,No Holiday
47,9,16.3,85,1.2,0,Autumn,No Holiday
33,10,15.8,89,1.5,0,Autumn,No Holiday
29,11,16.1,89,1.5,0,Autumn,No Holiday
23,12,16.6,90,2,0,Autumn,No Holiday
22,13,16.9,95,4,0,Autumn,No Holiday
17,14,17.2,95,2.5,0,Autumn,No Holiday
8,15,17.2,96,4,0,Autumn,No Holiday
28,16,17.1,97,6,0,Autumn,No Holiday
66,17,16.9,97,5.5,0,Autumn,No Holiday
74,18,16.7,96,1,0,Autumn,No Holiday
55,19,16.6,96,1.5,0,Autumn,No Holiday
44,20,16.5,96,1,0,Autumn,No Holiday
32,21,16.5,96,1.5,0,Autumn,No Holiday
23,22,16.2,92,1.5,0,Autumn,No Holiday
4,23,16.3,91,0.5,0,Autumn,No Holiday
5,7,16.5,97,9.5,0,Autumn,No Holiday
